"","term","estimate","std.error","statistic","p.value","name"
"242","relative_age:as.factor(grade)7",0.00398432613816049,0.0082941430482341,0.480378275970149,0.630967264490525,"fm2_zfriendrelation"
"243","relative_age:as.factor(grade)8",0.00928230712732903,0.00889501289692189,1.04354060358262,0.296719173177558,"fm2_zfriendrelation"
"244","relative_age:as.factor(grade)9",-0.00860854204471812,0.0100035703088985,-0.86054696262399,0.389504936059988,"fm2_zfriendrelation"
"245","as.factor(attendance)1",-0.0319410025496028,0.0792271117240783,-0.403157477970959,0.6868455840884,"fm1_teacherrelation2"
"246","relative_age",0.000786941198699199,0.00859013558256068,0.0916098693828318,0.927010821096014,"fm1_teacherrelation2"
"247","I(relative_age^2)",0.000907384869617704,0.000717333863240278,1.26494079830408,0.205937710726838,"fm1_teacherrelation2"
"248","as.factor(attendance)1:relative_age",0.00850876882142951,0.0331514302585261,0.256663702141212,0.797446484064027,"fm1_teacherrelation2"
"249","as.factor(attendance)1:I(relative_age^2)",-0.00132293480705536,0.00285104118566124,-0.464018132641789,0.64265022925382,"fm1_teacherrelation2"
"250","as.factor(attendance)1",-0.0338108032400402,0.0793954431753256,-0.425853196201415,0.670228873747902,"fm2_teacherrelation2"
"251","relative_age",-0.00096796178393628,0.00930456393560577,-0.104030859547558,0.917148057784539,"fm2_teacherrelation2"
"252","I(relative_age^2)",0.00091623085831087,0.000715034474366976,1.28137997698924,0.200105789052664,"fm2_teacherrelation2"
"253","as.factor(grade)5",NA,0,NA,NA,"fm2_teacherrelation2"
"254","as.factor(grade)6",NA,0,NA,NA,"fm2_teacherrelation2"
"255","as.factor(grade)7",NA,0,NA,NA,"fm2_teacherrelation2"
"256","as.factor(grade)8",NA,0,NA,NA,"fm2_teacherrelation2"
"257","as.factor(grade)9",NA,0,NA,NA,"fm2_teacherrelation2"
"258","as.factor(attendance)1:relative_age",0.00881628417484017,0.0332654328341294,0.265028392048905,0.79099596545862,"fm2_teacherrelation2"
"259","as.factor(attendance)1:I(relative_age^2)",-0.00132955256780721,0.00287085805257939,-0.463120273958737,0.643293611170286,"fm2_teacherrelation2"
"260","relative_age:as.factor(grade)5",0.00110671008736291,0.00827793122115143,0.133694042363518,0.893648641296377,"fm2_teacherrelation2"
"261","relative_age:as.factor(grade)6",0.00398640123765506,0.00972837667598611,0.409770444795301,0.681987806694008,"fm2_teacherrelation2"
"262","relative_age:as.factor(grade)7",0.00548624239651969,0.00609372148951339,0.90031065679009,0.367988192748758,"fm2_teacherrelation2"
"263","relative_age:as.factor(grade)8",0.00400391900586772,0.00815970219286001,0.490694257122677,0.623659217509402,"fm2_teacherrelation2"
"264","relative_age:as.factor(grade)9",-0.0051179098902803,0.00684839588207153,-0.747315134581882,0.454900300223687,"fm2_teacherrelation2"
