"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"1775","as.factor(book)3",0.169705033237991,0.0109619066813456,15.4813426323713,5.27407960763405e-54,"grade8_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1776","as.factor(book)4",0.15727345198879,0.0122060341751747,12.8848936297968,5.82547694098193e-38,"grade8_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1777","as.factor(book)5",0.0906046385418788,0.0136748181467816,6.62565582732834,3.472628646764e-11,"grade8_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1778","as.factor(year)2017",-0.00523463089028397,0.0112408224047188,-0.465680419262431,0.641445173113543,"grade8_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1779","as.factor(year)2018",-0.010080659871642,0.0113312995445321,-0.889629634449688,0.373666693963845,"grade8_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1780","relative_age",-0.00325775872933682,0.00438439730185842,-0.743034562117797,0.457462273207812,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1781","I(relative_age^2)",0.00106501429494384,0.000395935136757892,2.68987062796368,0.00714900363438519,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1782","as.factor(sex)2",0.175567053951524,0.00665249107498995,26.3911746701276,4.95954569845991e-153,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1783","as.factor(book)2",0.12111149718469,0.010512231948673,11.5210069351617,1.07490067374725e-30,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1784","as.factor(book)3",0.149102920304948,0.00952682483314667,15.6508514553741,3.7379078701114e-55,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1785","as.factor(book)4",0.12378075537902,0.0113855506689413,10.8717407684709,1.62097821243089e-27,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1786","as.factor(book)5",0.0582691197035764,0.0130436872951415,4.46722758565982,7.93151822906008e-06,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1787","as.factor(year)2017",-0.00480831686529113,0.0115668689269174,-0.415697359040841,0.677632249462894,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1788","as.factor(year)2018",-0.00476748991305708,0.0124941904301746,-0.381576536687256,0.702776195511317,"grade9_not_apr_march_grade_t8_ra_cont_zfriendrelation",FALSE,NA,NA,NA
"1789","(Intercept)",-0.044666332777872,0.00842930574043276,-5.29893376196114,1.16751426356787e-07,"grade4_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1790","relative_age",0.00717785455789496,0.00276677905226599,2.59429987805362,0.00947989815384949,"grade4_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1791","I(relative_age^2)",0.000128199721059757,0.000236742789241048,0.541514786873725,0.588154135462841,"grade4_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1792","(Intercept)",-0.0322897837126414,0.00886828874488716,-3.64103883415585,0.000271689944813941,"grade5_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1793","relative_age",0.00642323669083581,0.00297094162065675,2.16202050089961,0.0306191819610745,"grade5_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1794","I(relative_age^2)",-7.3475203309092e-05,0.000252732695472972,-0.29072298371047,0.771263851531644,"grade5_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1795","(Intercept)",-0.0178937917002453,0.00946488905140871,-1.8905442634409,0.0586883460176713,"grade6_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1796","relative_age",-0.000260223828911281,0.00294116930018473,-0.0884763175295408,0.929498298954721,"grade6_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1797","I(relative_age^2)",0.000458605514570323,0.000256360098545422,1.78891144594043,0.0736323668369877,"grade6_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1798","(Intercept)",-0.0331960575443065,0.0101015520197753,-3.28623339060378,0.00101576782846563,"grade7_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1799","relative_age",0.00617722522942219,0.00322756328192686,1.91389747925697,0.0556365151279574,"grade7_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1800","I(relative_age^2)",-2.38222303406015e-05,0.000281927516891317,-0.084497712757088,0.932660914596732,"grade7_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1801","(Intercept)",-0.0449961444375928,0.0106900532430308,-4.20915999337304,2.56573121001704e-05,"grade8_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1802","relative_age",0.010474512537529,0.00299991279098701,3.49160567900467,0.000480359212036082,"grade8_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1803","I(relative_age^2)",-0.000311198340485975,0.000254480724892736,-1.22287588035261,0.22137981996683,"grade8_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1804","(Intercept)",-0.0378063870058005,0.01027235285035,-3.68040190563669,0.000233001529281972,"grade9_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1805","relative_age",0.0080168856296992,0.00299424944321744,2.67742744274663,0.00742032817374261,"grade9_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1806","I(relative_age^2)",-0.000160532674179871,0.000254540718690518,-0.630675810949734,0.528254108682998,"grade9_all_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1807","(Intercept)",-0.0514067372055924,0.0116657685003077,-4.40663100799886,1.05134025664068e-05,"grade4_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1808","relative_age",0.00784929698775684,0.00434597201448092,1.80610849807655,0.0709053408662117,"grade4_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1809","I(relative_age^2)",0.000210599979689424,0.000382526863303387,0.550549516629357,0.58194413903446,"grade4_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1810","(Intercept)",-0.0343439598251785,0.0120886225202809,-2.8410151584732,0.00449820598439671,"grade5_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1811","relative_age",0.00615302077243313,0.00437166802989459,1.40747667260121,0.159290155420114,"grade5_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1812","I(relative_age^2)",2.34606130697208e-05,0.00037769544739092,0.06211515979815,0.95047128691805,"grade5_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1813","(Intercept)",-0.0163122242166984,0.0128202962981259,-1.27237497772052,0.203243766300111,"grade6_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1814","relative_age",-0.00136602667633275,0.00454026763134278,-0.300869196983604,0.763515053038046,"grade6_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1815","I(relative_age^2)",0.000582998335358718,0.000400099789194946,1.45713232324313,0.145083939504861,"grade6_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1816","(Intercept)",-0.0451786486874929,0.0135429221267543,-3.33596016167305,0.000850475451513444,"grade7_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1817","relative_age",0.0109250440881481,0.00477145293057102,2.28966820947779,0.0220433858228383,"grade7_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1818","I(relative_age^2)",-0.000416749462851481,0.00042440857649915,-0.981953442810116,0.326126026195427,"grade7_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1819","(Intercept)",-0.0532463279536932,0.0136148445219557,-3.91090238803876,9.20333078464969e-05,"grade8_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1820","relative_age",0.013544547950555,0.00430143464887245,3.14884429410209,0.00163982147897849,"grade8_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1821","I(relative_age^2)",-0.000551709356043349,0.000377177998460429,-1.46272942296561,0.143545646464282,"grade8_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1822","(Intercept)",-0.0422764978676137,0.0141710888195591,-2.98329213837564,0.00285256034711149,"grade9_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1823","relative_age",0.00823838509748182,0.00498616235477352,1.65224966844386,0.0984877885616987,"grade9_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1824","I(relative_age^2)",-7.24893715095722e-05,0.000427612378713684,-0.169521218556933,0.86538713427248,"grade9_not_apr_march_grade_t8_ra_basic_teacherrelation2",FALSE,NA,NA,NA
"1825","relative_age",0.00530980469609316,0.00272232868722728,1.95046421874254,0.0511239512089513,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1826","I(relative_age^2)",0.000252464896067458,0.000232753669894817,1.08468706930185,0.278063217449384,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1827","as.factor(sex)2",0.201479207004117,0.00541819870649347,37.1856437754217,2.39909416871911e-300,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1828","as.factor(book)2",0.139463308271909,0.00897751521171287,15.5347337189641,2.38079343038551e-54,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1829","as.factor(book)3",0.187881405953051,0.00870306608061922,21.587955809211,4.29465763720192e-103,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1830","as.factor(book)4",0.203006995862422,0.0100874982317182,20.1246127829895,7.13099894059737e-90,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1831","as.factor(book)5",0.154914229885345,0.0118185846094575,13.1076804037413,3.2358502074278e-39,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1832","as.factor(year)2018",0.00667157038247255,0.00783082672154207,0.851962458078598,0.394237223403221,"grade4_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1833","relative_age",0.00679638298691777,0.00293442632561738,2.31608574650034,0.0205558112836129,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1834","I(relative_age^2)",-0.000128266910031095,0.000249191060945662,-0.514733191248237,0.606740733964818,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1835","as.factor(sex)2",0.177706328832558,0.00578020885167276,30.7439287044326,1.72051443697644e-206,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1836","as.factor(book)2",0.166371059955558,0.011106091110001,14.9801634353371,1.13867219168461e-50,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1837","as.factor(book)3",0.214995532602724,0.0104076050681806,20.6575414030682,1.38243312103812e-94,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1838","as.factor(book)4",0.227612754770482,0.0115955037558144,19.629397701359,1.30864395594708e-85,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1839","as.factor(book)5",0.172237527689096,0.012773908010613,13.4835421975793,2.14379145999101e-41,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1840","as.factor(year)2018",-0.0022219808317023,0.00929086656474645,-0.23915754426325,0.810983964061064,"grade5_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1841","relative_age",0.000526655971682544,0.00294944404069362,0.178561099792451,0.858282738180501,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1842","I(relative_age^2)",0.000383070394742572,0.00025671443696719,1.49220433127231,0.135649047854035,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1843","as.factor(sex)2",0.167925339562858,0.00568927277161895,29.5161343644054,1.42093947707711e-190,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1844","as.factor(book)2",0.154131520306745,0.0117419265158026,13.1265955462514,2.51726565892272e-39,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1845","as.factor(book)3",0.189837391199337,0.0110492210480403,17.1810655587351,4.67963885703265e-66,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1846","as.factor(book)4",0.195115146497191,0.0117964045746121,16.5402216635662,2.3148948920755e-61,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1847","as.factor(book)5",0.143546896342432,0.012973194327443,11.064884462478,1.93617347331759e-28,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1848","as.factor(year)2018",0.000360711313438932,0.00970996217969156,0.0371485806807117,0.97036661830064,"grade6_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1849","relative_age",0.00610775358386316,0.0031603425922696,1.93262388666441,0.053285787105216,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1850","I(relative_age^2)",-2.87754409918661e-05,0.000274990881010371,-0.104641437149259,0.916660574140777,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1851","as.factor(sex)2",0.167707312359907,0.00607943927019337,27.5859836584192,8.59923044104756e-167,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1852","as.factor(book)2",0.132523718948384,0.0112502830253911,11.7795897800337,5.26003295343025e-32,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1853","as.factor(book)3",0.156469696835734,0.0105508599347837,14.8300420821521,1.07742205993292e-49,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1854","as.factor(book)4",0.146464636126545,0.0113341715786337,12.9223944697157,3.64867918193391e-38,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1855","as.factor(book)5",0.0987097498995091,0.0123725444535075,7.97812853050818,1.50360830288381e-15,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1856","as.factor(year)2018",-7.07700632417887e-05,0.0104516549985035,-0.00677118248276679,0.994597434836448,"grade7_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1857","relative_age",0.0099836146300988,0.00302249653721735,3.30310209033032,0.00095659534424586,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1858","I(relative_age^2)",-0.000260482526817965,0.000256494443990274,-1.01554841799163,0.309847259782599,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1859","as.factor(sex)2",0.10598658414668,0.00622469010226317,17.0268049341357,6.59908428276532e-65,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1860","as.factor(book)2",0.134597132327576,0.0103230475621535,13.0385074288563,8.02543931010892e-39,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1861","as.factor(book)3",0.143972433030865,0.00992903776226848,14.50013953799,1.37149537339896e-47,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1862","as.factor(book)4",0.132011351198879,0.0107039833872232,12.3329181691793,6.4350171220325e-35,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1863","as.factor(book)5",0.0523226280951127,0.0117761506540355,4.4431011144701,8.87790280882414e-06,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1864","as.factor(year)2018",-0.000175815299521179,0.0106211770666964,-0.016553278268231,0.986793035363484,"grade8_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1865","relative_age",0.00723998124411907,0.00296823958384256,2.43914988652853,0.0147237748700041,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1866","I(relative_age^2)",-9.75318639831168e-05,0.000251933826447197,-0.387132864842025,0.698658761719503,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1867","as.factor(sex)2",0.0952704269289425,0.00656515817020849,14.5115204324037,1.15934089711228e-47,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1868","as.factor(book)2",0.121087497084024,0.00990873511111695,12.2202779392267,2.57897655117866e-34,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1869","as.factor(book)3",0.133253632551121,0.00933027157884978,14.2818600107188,3.18929866070854e-46,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1870","as.factor(book)4",0.110241451331759,0.0105472844741983,10.4521169976445,1.48195379088756e-25,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1871","as.factor(book)5",0.0236853550852278,0.0104653121614996,2.263224901438,0.0236241953180307,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1872","as.factor(year)2018",-0.000407422770325946,0.0109537589960662,-0.0371947904342483,0.970329774688889,"grade9_all_grade_t8_ra_cont_teacherrelation2",TRUE,"table8_teacher_friend",NA,NA
"1873","relative_age",0.00475721395970252,0.00428616375177169,1.10990018935607,0.267045627113427,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1874","I(relative_age^2)",0.000424275168604164,0.000377064776290831,1.12520499203808,0.260505809047007,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1875","as.factor(sex)2",0.202876022651094,0.005864791995218,34.5921940311802,3.90275533088249e-260,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1876","as.factor(book)2",0.142249876445585,0.0100767954783068,14.1165787032017,3.43461998798384e-45,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1877","as.factor(book)3",0.190357939603991,0.00965100977682708,19.7241474214499,2.22707474087575e-86,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1878","as.factor(book)4",0.20208525381773,0.0111590390089793,18.1095570734289,3.84998277983486e-73,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1879","as.factor(book)5",0.154787722723709,0.0127993924474088,12.0933648499109,1.23142754104404e-33,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1880","as.factor(year)2018",0.00311775218738226,0.00816062310290132,0.382048300487473,0.702426629929454,"grade4_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1881","relative_age",0.00680792843488195,0.00428430731602104,1.58903830484426,0.1120559301092,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1882","I(relative_age^2)",-6.24420218872379e-05,0.000369746070751983,-0.168878121572041,0.865892960640177,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1883","as.factor(sex)2",0.179731797548785,0.00627140148891097,28.6589525270524,1.14391500976166e-179,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1884","as.factor(book)2",0.167311109042658,0.0119634024867296,13.9852445178742,2.17939336061431e-44,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1885","as.factor(book)3",0.211715118656806,0.0111980053410367,18.9065027394607,1.5405413981806e-79,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1886","as.factor(book)4",0.227057338912753,0.0124883757817907,18.1814947660227,1.03968698293314e-73,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1887","as.factor(book)5",0.170704224197623,0.0138015156499866,12.3685128884949,4.1845629654437e-35,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1888","as.factor(year)2018",-0.00199839301095754,0.00947186446314344,-0.210982010852626,0.83290187778843,"grade5_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1889","relative_age",0.00103519257855426,0.00446249375501303,0.231976252603459,0.816557082221735,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1890","I(relative_age^2)",0.000382428028351529,0.000391291483103569,0.977348204254951,0.328399903225372,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1891","as.factor(sex)2",0.169767549427116,0.00620658409677646,27.352815458553,6.24477793339996e-164,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1892","as.factor(book)2",0.155435453311978,0.0133629502642582,11.6318215841692,3.01820530589264e-31,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1893","as.factor(book)3",0.187371374816704,0.0122149047927577,15.3395689934315,4.99510900986801e-53,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1894","as.factor(book)4",0.195380979471339,0.0130667769115582,14.9524998240779,1.76986876755885e-50,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1895","as.factor(book)5",0.139164328452784,0.0145706246840475,9.55102004687191,1.32060810260183e-21,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1896","as.factor(year)2018",0.00442737918035085,0.0100294577795365,0.441437541058721,0.658897523668379,"grade6_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1897","relative_age",0.0105456192554576,0.00475629608870611,2.21719149917902,0.0266130820108293,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1898","I(relative_age^2)",-0.000395324260935622,0.000420964852043495,-0.939090898008691,0.347687189621006,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1899","as.factor(sex)2",0.167667662816961,0.0064647764168232,25.9355702357535,1.24306028511746e-147,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1900","as.factor(book)2",0.136816720481033,0.0117685007395847,11.6256712310715,3.25197663371217e-31,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1901","as.factor(book)3",0.158704606303154,0.011275567340661,14.0750883311074,6.18943417251499e-45,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1902","as.factor(book)4",0.150898747317492,0.0122436876113372,12.3246159251699,7.23270492874462e-35,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1903","as.factor(book)5",0.102492104156115,0.0133034055325391,7.7042005451482,1.33318908857326e-14,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1904","as.factor(year)2018",-0.0056011782846936,0.0106928692086631,-0.523823697399729,0.600402762519656,"grade7_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1905","relative_age",0.012027483025263,0.00428905416706798,2.80422735567479,0.00504504595975805,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1906","I(relative_age^2)",-0.000413959183257959,0.000379231446655459,-1.09157398973311,0.275023946913265,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1907","as.factor(sex)2",0.106332385472701,0.00648376451407467,16.3997913930833,2.45301416772308e-60,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1908","as.factor(book)2",0.137491837763803,0.0112339800347735,12.2389248813166,2.07915051079598e-34,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1909","as.factor(book)3",0.145183606985404,0.0108014041707048,13.4411790070004,3.87693831624568e-41,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1910","as.factor(book)4",0.134478086733406,0.0115406030499038,11.652604820727,2.37047897849475e-31,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1911","as.factor(book)5",0.0534370864859395,0.012562482935434,4.25370420486017,2.10520844466747e-05,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1912","as.factor(year)2018",-0.000721773979311246,0.0110319525899248,-0.0654257687773628,0.947835184201842,"grade8_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1913","relative_age",0.0070302003725003,0.0049389010781782,1.42343413265801,0.154614464012543,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1914","I(relative_age^2)",1.38982839571685e-05,0.000423628349353538,0.0328077287046003,0.973828001391801,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1915","as.factor(sex)2",0.0923369024757554,0.00698991271524268,13.2100222474022,8.50096275229998e-40,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1916","as.factor(book)2",0.12214844355673,0.0106764452869841,11.4409281622642,2.76492094222638e-30,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1917","as.factor(book)3",0.132102995512213,0.0102079018244598,12.941248631102,2.89143390500987e-38,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1918","as.factor(book)4",0.118593097114022,0.0110951355267652,10.6887470484642,1.20058430187948e-26,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1919","as.factor(book)5",0.0187603729047882,0.011766428138488,1.59439829011686,0.110851028923696,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1920","as.factor(year)2018",0.000911578894109111,0.0112574482825344,0.0809756235365879,0.935461552446566,"grade9_not_apr_march_grade_t8_ra_cont_teacherrelation2",FALSE,NA,NA,NA
"1921","(Intercept)",0.0595003556056946,0.00847498742373502,7.02070134512037,2.21806345162086e-12,"grade5_all_grade_t8_ra_basic_zkokugo_growth",FALSE,NA,NA,NA
