"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"61",0.118330834265707,3.46688650801552e-17,-0.118330834265707,3.79064346394038,0.000158814399885657,1049.51468175571,0.0570768682063745,0.179584800325039,"Welch Two Sample t-test","two.sided",42971,1001,"mean_test_zdilligence_8",FALSE,NA,NA,NA
"62",-0.00503991233322454,0.498837726615504,0.503877638948729,-0.67801329582746,0.497795385222649,4883.58273713763,-0.019612628718485,0.00953280405203595,"Welch Two Sample t-test","two.sided",179820,4642,"mean_test_girl_4",FALSE,NA,NA,NA
"63",0.00168057696582502,0.499585758884237,0.497905181918412,0.223561546355902,0.823108076917137,4762.31697095901,-0.0130567861514537,0.0164179400831037,"Welch Two Sample t-test","two.sided",182261,4535,"mean_test_girl_5",FALSE,NA,NA,NA
"64",0.00660092980764065,0.497982170013595,0.491381240205955,0.871982511803642,0.383262621491849,4682.9294511946,-0.00823988322580181,0.0214417428410831,"Welch Two Sample t-test","two.sided",186091,4467,"mean_test_girl_6",FALSE,NA,NA,NA
"65",0.00736389534718751,0.496494330129796,0.489130434782609,0.926739185537689,0.35411481571586,4231.80359895458,-0.008214488643487,0.022942279337862,"Welch Two Sample t-test","two.sided",179281,4048,"mean_test_girl_7",FALSE,NA,NA,NA
"66",0.00970832237200087,0.494819984903018,0.485111662531017,1.21963020559753,0.222673433743774,4208.63899273553,-0.00589758499327523,0.025314229737277,"Welch Two Sample t-test","two.sided",182818,4030,"mean_test_girl_8",FALSE,NA,NA,NA
"67",0.0154419157567269,0.117640031657383,0.102198115900657,2.97315387403716,0.00296651939122232,3712.16143755896,0.00525896815353166,0.0256248633599221,"Welch Two Sample t-test","two.sided",133934,3503,"mean_test_no_book_4",FALSE,NA,NA,NA
"68",0.0104365974768076,0.0895837937384899,0.0791471962616822,2.23052490087931,0.0257736901047268,3618.82773532928,0.00126288281391263,0.0196103121397026,"Welch Two Sample t-test","two.sided",135750,3424,"mean_test_no_book_5",FALSE,NA,NA,NA
"69",0.0141488997936984,0.0781369950317936,0.0639880952380952,3.302748170121,0.000966884740981923,3558.35029451055,0.00574960063670219,0.0225481989506946,"Welch Two Sample t-test","two.sided",138078,3360,"mean_test_no_book_6",FALSE,NA,NA,NA
"70",0.016479848959739,0.112143536480428,0.0956636875206885,3.03944709086836,0.00238941693335069,3180.4926547102,0.00584889994733253,0.0271107979721455,"Welch Two Sample t-test","two.sided",132482,3021,"mean_test_no_book_7",FALSE,NA,NA,NA
"71",0.00663138227635249,0.121616296791941,0.114984914515588,1.1221897670079,0.26186804931063,3122.37932124042,-0.00495517020986143,0.0182179347625664,"Welch Two Sample t-test","two.sided",134505,2983,"mean_test_no_book_8",FALSE,NA,NA,NA
"72",-0.02892822174903,0.576533718983102,0.605461940732132,-3.42641448452477,0.000618404582632492,3627.619472277,-0.0454811509856604,-0.0123752925123996,"Welch Two Sample t-test","two.sided",131380,3442,"mean_test_cram_4",FALSE,NA,NA,NA
"73",-0.0294923485915137,0.542148114179177,0.571640462770691,-3.41627020239715,0.000641993843791297,3545.26107243263,-0.0464183171853825,-0.0125663799976449,"Welch Two Sample t-test","two.sided",133019,3371,"mean_test_cram_5",FALSE,NA,NA,NA
"74",-0.039029452997923,0.542947641637399,0.581977094635322,-4.50184915288815,6.95700894145466e-06,3483.56625639499,-0.056027559183204,-0.0220313468126421,"Welch Two Sample t-test","two.sided",136387,3318,"mean_test_cram_6",FALSE,NA,NA,NA
"75",-0.0341635979182122,0.543517658346405,0.577681256264617,-3.74029806868771,0.000187094349962738,3132.21629192556,-0.0520726802575299,-0.0162545155788946,"Welch Two Sample t-test","two.sided",131326,2993,"mean_test_cram_7",FALSE,NA,NA,NA
"76",-0.0107099169402611,0.598102730217492,0.608812647157753,-1.1832275123988,0.236809531718995,3106.53333078669,-0.0284573348358124,0.00703750095529014,"Welch Two Sample t-test","two.sided",133982,2973,"mean_test_cram_8",FALSE,NA,NA,NA
