"","term","estimate","std.error","statistic","p.value","name"
"175","as.factor(year)2017",-0.00982005822832771,0.0182441446200267,-0.538258078569942,0.590404953848277,"grade5_in_april_and_march_by_grade_t8_basic_zstrategy"
"176","as.factor(year)2018",-0.0235509890417041,0.0193985610108054,-1.2140585597347,0.224739878496066,"grade5_in_april_and_march_by_grade_t8_basic_zstrategy"
"177","is_apirl",0.0961013655490849,0.0138044627079019,6.9616157892241,3.46630780242475e-12,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"178","as.factor(sex)2",0.257200089758671,0.0147038059787835,17.4920758700021,5.17915978477335e-68,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"179","as.factor(book)2",0.365998500356974,0.0314666260836184,11.6313232751545,3.58468464299556e-31,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"180","as.factor(book)3",0.458665334029363,0.0296018895922684,15.4944613451014,7.6778476538602e-54,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"181","as.factor(book)4",0.555502686181082,0.0302662220541528,18.353882595164,1.23009582421538e-74,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"182","as.factor(book)5",0.588691786623967,0.0349455409025563,16.8459772382835,3.01327971154615e-63,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"183","as.factor(year)2017",-0.0191953321427064,0.0174224432776638,-1.10175891158248,0.270579526308503,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"184","as.factor(year)2018",-0.0437207982378634,0.0186694242434244,-2.34183966617302,0.0191985463543697,"grade6_in_april_and_march_by_grade_t8_basic_zstrategy"
"185","is_apirl",0.0995386328746771,0.0141635046433572,7.02782506032939,2.16564071889355e-12,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"186","as.factor(sex)2",0.238191783799459,0.0148847940771684,16.0023566711493,2.80330187761424e-57,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"187","as.factor(book)2",0.342294300778195,0.0289288267601888,11.8322911473635,3.40832722521243e-32,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"188","as.factor(book)3",0.439903146470603,0.0275930404091019,15.9425398560101,7.22674536505723e-57,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"189","as.factor(book)4",0.496387011557265,0.0305744680775259,16.2353441537758,6.78519551382544e-59,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"190","as.factor(book)5",0.518584196515256,0.031612015761471,16.4046544968294,4.39528959627876e-60,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"191","as.factor(year)2017",-0.016533219319975,0.0190397163275052,-0.86835428824592,0.385210887617001,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"192","as.factor(year)2018",-0.000988639804441086,0.0185604503718969,-0.0532659383060027,0.957520553866155,"grade7_in_april_and_march_by_grade_t8_basic_zstrategy"
"193","is_apirl",0.0742281471612265,0.0142202069000445,5.21990627021003,1.807911745703e-07,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"194","as.factor(sex)2",0.251966252289122,0.0147830733347584,17.044240164641,1.09725111920464e-64,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"195","as.factor(book)2",0.296346115599286,0.0275083261540022,10.772960664354,5.47237468857921e-27,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"196","as.factor(book)3",0.405563940080654,0.0264741783542235,15.3192267066507,1.12811677779967e-52,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"197","as.factor(book)4",0.427543674422896,0.028533804010611,14.9837601135798,1.75518642113692e-50,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"198","as.factor(book)5",0.364147903561256,0.029152862187279,12.4909829169416,1.13395869119931e-35,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"199","as.factor(year)2017",-0.0122232948917988,0.0180460240552529,-0.677340053098332,0.498198008913673,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"200","as.factor(year)2018",0.00208660343230405,0.0191617249539656,0.108894342096911,0.913287379857617,"grade8_in_april_and_march_by_grade_t8_basic_zstrategy"
"201","is_apirl",0.0988296117085213,0.0137569457845579,7.18397915178652,7.00102350198912e-13,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"202","as.factor(sex)2",0.282279552969376,0.0137144611812748,20.5826207270023,3.37640009312363e-93,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"203","as.factor(book)2",0.30188112989275,0.0245389265707819,12.3021326553133,1.16630879311767e-34,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"204","as.factor(book)3",0.331825080809206,0.0235589223822388,14.0849006344777,7.58275705876547e-45,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"205","as.factor(book)4",0.325180823852812,0.0271905426919278,11.9593355504946,7.44791673669271e-33,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"206","as.factor(book)5",0.30074585710754,0.0272928424590377,11.0192207923712,3.69789531196454e-28,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"207","as.factor(year)2017",-0.00175869899490621,0.0203062468526358,-0.0866087666356685,0.930983336028231,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"208","as.factor(year)2018",0.00322580784740904,0.0180947330226647,0.178273304357049,0.85851008965275,"grade9_in_april_and_march_by_grade_t8_basic_zstrategy"
"209","is_apirl",0.0618116220915843,0.0247111004362131,2.5013706795915,0.012396315011492,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"210","as.factor(sex)2",0.33603048778824,0.0262811215714467,12.7860025636548,5.58871111065951e-37,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"211","as.factor(book)2",0.164879620286421,0.0477706900530359,3.4514808160269,0.000561148414367276,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"212","as.factor(book)3",0.275794551297734,0.0459990659655356,5.99565546622992,2.13788176415768e-09,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"213","as.factor(book)4",0.212583174016656,0.051380817774687,4.13740347514256,3.55791436040255e-05,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"214","as.factor(book)5",0.300015908688197,0.0589069003728618,5.09305203277023,3.62494788976958e-07,"grade4_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"215","is_apirl",0.052578033062617,0.0228582134646347,2.30018120812301,0.0214680316103513,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"216","as.factor(sex)2",0.318332332188507,0.0242236482116352,13.1413868549992,5.66459390230315e-39,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"217","as.factor(book)2",0.262193460129901,0.0517445936179246,5.06706965496538,4.14620361522586e-07,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"218","as.factor(book)3",0.321020866042408,0.0468644629773551,6.84998494909725,8.03155251831204e-12,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"219","as.factor(book)4",0.370408897718274,0.0514488014059682,7.19956320839196,6.68822382538294e-13,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"220","as.factor(book)5",0.321795659381307,0.0568343290733004,5.66199451332101,1.55716161268476e-08,"grade5_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"221","is_apirl",0.0464434635326194,0.0237881730202447,1.95237622885516,0.0509344226285366,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"222","as.factor(sex)2",0.344709364579058,0.0244094846066525,14.1219435860236,1.18001043012742e-44,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"223","as.factor(book)2",0.224297394977215,0.0528723213023358,4.24224602688866,2.2422267396063e-05,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"224","as.factor(book)3",0.284385244853901,0.0499998304055676,5.68772418920512,1.34076804460728e-08,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"225","as.factor(book)4",0.312928973786518,0.0538850723928081,5.80734069549628,6.63284497999714e-09,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"226","as.factor(book)5",0.259423116618943,0.0586572538916751,4.4226945417191,9.89911653832511e-06,"grade6_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"227","is_apirl",0.062978263655339,0.0229756875436566,2.74108287448081,0.00613949459890404,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"228","as.factor(sex)2",0.292477251750608,0.0246790088908537,11.8512559821234,4.33844586521376e-32,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"229","as.factor(book)2",0.238207183817506,0.0464900062812029,5.12383634402345,3.07517654099573e-07,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"230","as.factor(book)3",0.262448587518804,0.0442726979439311,5.92800077038856,3.21453954762266e-09,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"231","as.factor(book)4",0.287413641872198,0.0468652488828917,6.13276678825275,9.11396437597396e-10,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"232","as.factor(book)5",0.204242264583712,0.0536292018132009,3.80841514843202,0.000141075290032225,"grade7_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"233","is_apirl",0.0493641035433696,0.0229348799881914,2.15235935696136,0.0314034070350376,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"234","as.factor(sex)2",0.240543910196053,0.0244389015245424,9.84266457125704,1.03753086343933e-22,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"235","as.factor(book)2",0.228159710616785,0.0444136443928042,5.13715354225131,2.86528061503454e-07,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"236","as.factor(book)3",0.240282334140281,0.0410052891016618,5.85978880784291,4.84658686875377e-09,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"237","as.factor(book)4",0.176422050364178,0.0476105763022193,3.70552226136263,0.000212595149451699,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"238","as.factor(book)5",0.152770071307268,0.048563985057068,3.1457482561974,0.00166362073214365,"grade8_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"239","is_apirl",0.0523584278839268,0.0241336568947519,2.1695190294726,0.0300776280842785,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"240","as.factor(sex)2",0.235786250493647,0.025416857509998,9.27676642955951,2.2992822135783e-20,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"241","as.factor(book)2",0.0993391003955868,0.0435342607780516,2.2818602778635,0.0225281734055236,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"242","as.factor(book)3",0.085569163415698,0.0385497187608934,2.21970914876046,0.0264711905145816,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"243","as.factor(book)4",0.0653959996226373,0.0447623790245073,1.46095898046065,0.144072638408326,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"244","as.factor(book)5",0.0107837625324029,0.047682320495197,0.226158509493873,0.821084897699075,"grade9_in_april_and_march_by_grade_t8_basic_zselfcontrol"
"245","is_apirl",0.122864927690937,0.0257802594070738,4.76585304092109,1.92123486475463e-06,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"246","as.factor(sex)2",-0.0630879390702232,0.0268053651733225,-2.3535564116474,0.0186242418850582,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"247","as.factor(book)2",0.223804396548429,0.0468808763859053,4.77389532367436,1.8462998462265e-06,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"248","as.factor(book)3",0.405528934158633,0.0446356744948883,9.08530987260143,1.34741084023749e-19,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"249","as.factor(book)4",0.566759344731239,0.0490908204390825,11.5451186120334,1.54320481552197e-30,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"250","as.factor(book)5",0.6117447881626,0.0574888712152324,10.6410993159405,3.14249611060942e-26,"grade5_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"251","is_apirl",0.132764282373024,0.0248486721110588,5.34291256207359,9.44877229885657e-08,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"252","as.factor(sex)2",-0.144527419204104,0.0265318686070285,-5.44731399603786,5.29598414335872e-08,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"253","as.factor(book)2",0.254492840833497,0.0538772361073021,4.72356897311229,2.36477148553606e-06,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"254","as.factor(book)3",0.409671809460768,0.0507242168372012,8.07645410821433,7.84842431255251e-16,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"255","as.factor(book)4",0.564040318574407,0.0530831013445127,10.6256097380925,3.6612234060048e-26,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"256","as.factor(book)5",0.667871121778839,0.0579204740948097,11.5308296801163,1.78982955544895e-30,"grade6_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"257","is_apirl",0.0876847941990464,0.0236703661871538,3.70441223873562,0.000213615964567164,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"258","as.factor(sex)2",-0.267190695425294,0.0257094197408128,-10.3927159040909,4.18043028535534e-25,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"259","as.factor(book)2",0.253948702949037,0.0456951560043922,5.55745346234572,2.84453292076291e-08,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"260","as.factor(book)3",0.379054997168365,0.0426444680000432,8.88872613366828,7.86540742875944e-19,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"261","as.factor(book)4",0.458677375879616,0.0468110479863307,9.79848552020357,1.62771232932072e-22,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"262","as.factor(book)5",0.562618406799023,0.0540146200937815,10.4160393208763,3.2854565480051e-25,"grade7_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"263","is_apirl",0.128169419122284,0.0244449124492831,5.24319403426795,1.62554656559103e-07,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"264","as.factor(sex)2",-0.148821830209126,0.0244735184789416,-6.08093316607418,1.25927700308328e-09,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"265","as.factor(book)2",0.254965819699648,0.0395549823857303,6.44585850685724,1.22778958320373e-10,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"266","as.factor(book)3",0.358290675877152,0.0376781705801351,9.50923758665854,2.60063433377615e-21,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"267","as.factor(book)4",0.430081842510238,0.0432466553246171,9.94485791518368,3.81235205196904e-23,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"268","as.factor(book)5",0.494473510118703,0.0514986202509387,9.60168462202033,1.0775435766737e-21,"grade8_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"269","is_apirl",0.142154213085086,0.0240796371690632,5.90350311705367,3.73014078467966e-09,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"270","as.factor(sex)2",-0.183677745353719,0.0252933700028621,-7.26189295190536,4.24241119288403e-13,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"271","as.factor(book)2",0.257276844479378,0.0426720282822188,6.02916839991371,1.73443941401941e-09,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"272","as.factor(book)3",0.306060637716967,0.039305341459865,7.78674415103322,7.90029135959349e-15,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"273","as.factor(book)4",0.367366232327504,0.0450868991025168,8.14795959891147,4.36933725452148e-16,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"274","as.factor(book)5",0.382943075402022,0.0517966513218841,7.39320140644359,1.60534814998151e-13,"grade9_in_april_and_march_by_grade_t8_basic_zselfefficacy"
"275","is_apirl",0.0507411882332309,0.0249478847202814,2.03388739374689,0.0420033465612076,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"276","as.factor(sex)2",0.386938404712056,0.0255803558262772,15.126388676524,7.84608663104893e-51,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"277","as.factor(book)2",0.314184011792268,0.0531239801519943,5.91416552173516,3.50446887188764e-09,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"278","as.factor(book)3",0.386349321584436,0.048953488283094,7.89217142913718,3.45902160978546e-15,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"279","as.factor(book)4",0.435546060048067,0.0536716369695915,8.11501352743967,5.75817851379338e-16,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"280","as.factor(book)5",0.477548472373707,0.0583629498021182,8.18239095167145,3.31734227437881e-16,"grade6_in_april_and_march_by_grade_t8_basic_zdilligence"
"281","is_apirl",0.0601519289408674,0.0236569472229261,2.54267502793318,0.0110231716457988,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"282","as.factor(sex)2",0.320715699014995,0.0243109296531918,13.1922433074413,3.00909765582695e-39,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"283","as.factor(book)2",0.311898488097945,0.0437534749665422,7.12854209491819,1.12121041335791e-12,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"284","as.factor(book)3",0.369584879677325,0.0396498893148665,9.32120835804582,1.53284018017417e-20,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"285","as.factor(book)4",0.427337796085015,0.04557618525293,9.37633972026086,9.16392862028044e-21,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"286","as.factor(book)5",0.45679624451309,0.0478397615941007,9.54846406612149,1.8050575032741e-21,"grade7_in_april_and_march_by_grade_t8_basic_zdilligence"
"287","is_apirl",0.0349451539387838,0.0256880958168417,1.3603637337678,0.173761776044123,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"288","as.factor(sex)2",0.345294657731803,0.0273121091880577,12.6425482321513,3.2572529977643e-36,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"289","as.factor(book)2",0.265089112078276,0.0492574590413965,5.38170496889602,7.63493128753242e-08,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"290","as.factor(book)3",0.292352528475283,0.0465570776977645,6.2794432754812,3.61603762251775e-10,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"291","as.factor(book)4",0.31739469771636,0.0487671155107631,6.50837545735732,8.16029576977517e-11,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"292","as.factor(book)5",0.28872723526612,0.052291945504307,5.52144756676416,3.49152263460242e-08,"grade8_in_april_and_march_by_grade_t8_basic_zdilligence"
"293","is_apirl",0.0814726364876259,0.0229460210371391,3.55062153720504,0.000386821567945505,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"294","as.factor(sex)2",0.36793576175831,0.0246150749373905,14.9475783719599,9.23856809865605e-50,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"295","as.factor(book)2",0.245370439044655,0.0400575416321228,6.12544926740807,9.52746844017339e-10,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"296","as.factor(book)3",0.242545771365214,0.0356937608077344,6.79518677428512,1.16978894033563e-11,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"297","as.factor(book)4",0.222774385262681,0.0418584071119352,5.32209418927364,1.05730613229133e-07,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"298","as.factor(book)5",0.199284468667885,0.0461082482112617,4.32210019679756,1.5666860662826e-05,"grade9_in_april_and_march_by_grade_t8_basic_zdilligence"
"299","is_apirl",-0.0221936610760713,0.0887265647993818,-0.250135470997362,0.802485147901204,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"300","as.factor(sex)2",0.703005306415521,0.0858599478733661,8.18781426995944,2.81773552787816e-16,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"301","as.factor(book)2",0.239800791420149,0.147073156789896,1.63048646438398,0.103014426947315,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"302","as.factor(book)3",0.513367497281558,0.146555928127235,3.50287773303765,0.000461262590389714,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"303","as.factor(book)4",0.981274906525134,0.169708502766722,5.78211987335705,7.48605384869621e-09,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"304","as.factor(book)5",2.01304829933956,0.198311359767152,10.1509479926071,3.7538671813268e-24,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"305","as.factor(year)2017",-0.728101805119731,0.109595227675671,-6.64355392622045,3.14065901707253e-11,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"306","as.factor(year)2018",-1.12137832784685,0.115475844498312,-9.71093420202906,3.03197510480455e-22,"grade4_in_april_and_march_by_grade_t8_basic_hourshome"
"307","is_apirl",-0.00425036062031269,0.0866210572261166,-0.0490684454383592,0.960865217906113,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"308","as.factor(sex)2",1.09739314604482,0.0743163523816486,14.7665098040497,4.25415122827714e-49,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"309","as.factor(book)2",0.651587891682366,0.142394611878281,4.57593081007406,4.76827568052235e-06,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"310","as.factor(book)3",1.10011880922879,0.142224466395035,7.73508832280068,1.07986723187621e-14,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"311","as.factor(book)4",1.80572800934246,0.154536488002683,11.6848003515591,1.90863354557468e-31,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"312","as.factor(book)5",2.84764053781128,0.17387053663983,16.3779360945444,6.48354926736811e-60,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"313","as.factor(year)2017",-0.504556335162652,0.105528011470894,-4.7812550253713,1.75387645894303e-06,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"314","as.factor(year)2018",-0.646677645381556,0.104003012092217,-6.21787419779884,5.13464725758869e-10,"grade5_in_april_and_march_by_grade_t8_basic_hourshome"
"315","is_apirl",-0.0226562815487674,0.0742363222603475,-0.305191324932714,0.760223403833057,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"316","as.factor(sex)2",1.31037872092423,0.077641549522231,16.8772870838832,1.70102736966675e-63,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"317","as.factor(book)2",0.795676542599306,0.142690005160326,5.57625982075819,2.48708302538673e-08,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"318","as.factor(book)3",1.22254863060032,0.136198974421645,8.97619556822472,3.0285556005347e-19,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"319","as.factor(book)4",1.80540752469755,0.145200823200242,12.4338656276609,2.26717699605169e-35,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"320","as.factor(book)5",2.77667761407544,0.164635589035206,16.8655977140013,2.0679176077776e-63,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"321","as.factor(year)2017",-0.370060185242002,0.0954240146910414,-3.87806137103079,0.000105606539338932,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"322","as.factor(year)2018",-0.486243851250685,0.0953774003849509,-5.09810342165088,3.45992670404273e-07,"grade6_in_april_and_march_by_grade_t8_basic_hourshome"
"323","is_apirl",-0.109683641442194,0.0717027621942189,-1.52969896954733,0.12610639955508,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"324","as.factor(sex)2",1.10678473073977,0.0738019855164759,14.9966796014273,1.41532162208017e-50,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"325","as.factor(book)2",0.815843987191169,0.129564171703008,6.29683327163375,3.09840312340227e-10,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"326","as.factor(book)3",1.11120845925723,0.123216251220048,9.01835957720186,2.07011452810916e-19,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"327","as.factor(book)4",1.50783614147597,0.137754803998243,10.9457971534351,8.28289182006243e-28,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"328","as.factor(book)5",1.95407032730216,0.152819401757343,12.7867947710262,2.68181951834396e-37,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"329","as.factor(year)2017",-0.649066437824005,0.0908178953795283,-7.14690023493227,9.16805111130011e-13,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"330","as.factor(year)2018",-0.60240677618103,0.0915247494846374,-6.58190030099067,4.7549526368678e-11,"grade7_in_april_and_march_by_grade_t8_basic_hourshome"
"331","is_apirl",-0.115665728394915,0.0765343542698037,-1.5112916218926,0.130729212944302,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"332","as.factor(sex)2",1.20499407247849,0.0807601993892933,14.9206426134486,4.36920428080493e-50,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"333","as.factor(book)2",0.627493870366325,0.13049793410303,4.80845826931565,1.53151924711632e-06,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"334","as.factor(book)3",0.744193822366388,0.122178938799044,6.09101560122743,1.14147440237627e-09,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"335","as.factor(book)4",0.885747659768334,0.134181597029394,6.60111132508207,4.17831134805226e-11,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"336","as.factor(book)5",1.37482508034093,0.139788481195635,9.83503839931455,8.90809305856552e-23,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"337","as.factor(year)2017",0.112540851199655,0.0929004642345569,1.21141322733878,0.225750702520346,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"338","as.factor(year)2018",0.173781309492397,0.0988124336570078,1.75869881006693,0.0786432414040946,"grade8_in_april_and_march_by_grade_t8_basic_hourshome"
"339","is_apirl",-0.14209785354568,0.0740208807916234,-1.91969957701125,0.0549090599519502,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"340","as.factor(sex)2",1.17337979547144,0.0734931540961938,15.9658380416716,4.70133438476553e-57,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"341","as.factor(book)2",0.555386075433154,0.125638359280707,4.42051359642707,9.89480393980874e-06,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"342","as.factor(book)3",0.647068668374249,0.115993849819353,5.57847393962682,2.45554562957054e-08,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"343","as.factor(book)4",1.01006648251466,0.122659649511003,8.23470869631056,1.90144311303486e-16,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"344","as.factor(book)5",1.21763802990959,0.140335855488997,8.67659961644701,4.36211181949506e-18,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"345","as.factor(year)2017",0.229214859955448,0.0932218377188637,2.45881078472953,0.0139476191339238,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"346","as.factor(year)2018",0.220530824986004,0.0912957437125585,2.415565239058,0.0157190808260507,"grade9_in_april_and_march_by_grade_t8_basic_hourshome"
"347","is_apirl",-0.236918045605873,0.059010380355483,-4.01485372876197,5.96950484680412e-05,"grade4_in_april_and_march_by_grade_t8_basic_hoursprep"
"348","as.factor(sex)2",-0.278602793207089,0.0594575839352657,-4.68574023307803,2.80747346927102e-06,"grade4_in_april_and_march_by_grade_t8_basic_hoursprep"
"349","as.factor(book)2",0.77134402862509,0.0942061664764266,8.18782949647044,2.81441174002319e-16,"grade4_in_april_and_march_by_grade_t8_basic_hoursprep"
"350","as.factor(book)3",1.10950433391775,0.0864050771074378,12.8407307887495,1.35525143588821e-37,"grade4_in_april_and_march_by_grade_t8_basic_hoursprep"
"351","as.factor(book)4",1.52222634032778,0.109009427079438,13.9641715502137,4.11421350291376e-44,"grade4_in_april_and_march_by_grade_t8_basic_hoursprep"
