"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","num_p_adjust","p_value_adjust","p_value_adjust_num"
"311","as.factor(year)2001",-0.0713267362108982,0.25055356914196,-0.284676592136213,0.775892029140511,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"312","as.factor(year)2002",-0.211512178894876,0.296876003271827,-0.71245966856139,0.476180469424122,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"313","as.factor(year)2003",0.0718726453612907,0.332408887920329,0.21621758013437,0.828818228070558,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"314","as.factor(year)2004",-0.0619448831560234,0.316681136245567,-0.195606482566075,0.844918255689262,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"315","as.factor(year)2005",0.0700696611398306,0.336803012107742,0.208043451575236,0.835195114426686,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"316","as.factor(year)2006",0.0765746724019614,0.272877511179667,0.280619212887585,0.779002580049795,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"317","as.factor(year)2007",-0.09266895894448,0.320381557606339,-0.289245609631328,0.772393536519095,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"318","as.factor(year)2008",0.145046170107921,0.306520715274524,0.473201851881414,0.636069357943548,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"319","as.factor(year)2009",-0.144217683589769,0.522884054475718,-0.275811974672612,0.782692585888024,"all_ols_I(girl*100)",TRUE,"table14_parametroric",NA,NA,NA
"320","relative_age",-0.0294870551422458,0.0219127507412323,-1.3456573978529,0.178413566938887,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"321","as.factor(year)2001",-0.0997685970032948,0.250699860290084,-0.397960321508967,0.69065958319069,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"322","as.factor(year)2002",-0.243230346197132,0.295171669391437,-0.824030120162299,0.409922788727575,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"323","as.factor(year)2003",0.0408461401019896,0.335766057242596,0.12165059338466,0.903175786174716,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"324","as.factor(year)2004",-0.0932716245418422,0.31413860709477,-0.296912326073006,0.76653355367032,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"325","as.factor(year)2005",0.0383310005660546,0.335887321697688,0.114118628748227,0.909143795291645,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"326","as.factor(year)2006",0.0447723293169872,0.274297484556146,0.163225446231982,0.870340989560455,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"327","as.factor(year)2007",-0.123828341576624,0.323266070650032,-0.383053938594998,0.701679914129194,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"328","as.factor(year)2008",0.113458583205245,0.30642816614553,0.370261600401841,0.711187719861399,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"329","as.factor(year)2009",-0.251552852215253,0.518564392413969,-0.485094726701634,0.627609338984196,"all_ols_liner_I(girl*100)",FALSE,NA,NA,NA,NA
"330","(Intercept)",48.6865960748081,0.299580376625288,162.515971917963,0,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"331","relative_age",0.0596519637551918,0.0741617382843295,0.804349589629244,0.421195441270171,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"332","I(relative_age^2)",-0.0080359750904156,0.00640727619672949,-1.25419520614976,0.209771576238457,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"333","as.factor(year)2001",0.0259022305326145,0.297047239506524,0.0871990279244644,0.930513342651095,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"334","as.factor(year)2002",-0.0582985076564408,0.29781720724313,-0.195752650413002,0.844803842239634,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"335","as.factor(year)2003",0.12620731551646,0.299254897456888,0.421738513183872,0.673216049004242,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"336","as.factor(year)2004",-0.0432147158551803,0.300601002359572,-0.143761050415554,0.885689211398042,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"337","as.factor(year)2005",0.0851607238422081,0.303162008497197,0.280908298056072,0.778780837854217,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"338","as.factor(year)2006",0.100121524448293,0.301382044431052,0.332207994133498,0.739732329949934,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"339","as.factor(year)2007",-0.0672714930575772,0.301705184612076,-0.22297095472215,0.823558192131703,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"340","as.factor(year)2008",0.167412131204067,0.301939526151095,0.554455832060528,0.579267142639943,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"341","as.factor(year)2009",-0.124670672180955,0.490753424058375,-0.254039332318802,0.799465263426805,"all_no_live_I(girl*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"342","(Intercept)",48.8685605666707,0.262104771001542,186.446665506838,0,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"343","relative_age",-0.0299096644394454,0.0200156723429114,-1.49431225326977,0.135094577535891,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"344","as.factor(year)2001",0.000614554108779798,0.296362321317811,0.00207365803468912,0.998345462181218,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"345","as.factor(year)2002",-0.0849814408840109,0.297056483492109,-0.286078391169901,0.774818185539823,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"346","as.factor(year)2003",0.0999881734390607,0.298523965270345,0.334941864210168,0.737669064414523,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"347","as.factor(year)2004",-0.0698013081720012,0.299852784409583,-0.232785259304634,0.815928243473754,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"348","as.factor(year)2005",0.0583147570476591,0.302405562270047,0.192836258069831,0.847087275260016,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"349","as.factor(year)2006",0.0734467682429586,0.300630806271233,0.244308855615729,0.806991713398638,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"350","as.factor(year)2007",-0.0932897068546728,0.300991289990056,-0.309941549663297,0.756605518789165,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"351","as.factor(year)2008",0.140960107553382,0.30120216691399,0.467991678139667,0.639790719799733,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"352","as.factor(year)2009",-0.229529428888625,0.48357949375582,-0.474646737201236,0.635038969525981,"all_no_live_liner_I(girl*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"353","relative_age",-0.0118588209730655,0.0134572936502185,-0.881218860292383,0.378199744680639,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"354","I(relative_age^2)",0.00105897857880967,0.00111565230368567,0.949201265762851,0.342518660455049,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"355","as.factor(year)2001",-0.164440161291098,0.0573970827086331,-2.86495678057109,0.00417081403013969,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"356","as.factor(year)2002",-0.270184555984969,0.0647586748661325,-4.17217548912925,3.01749744660394e-05,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"357","as.factor(year)2003",-0.370854098849865,0.0656918098234578,-5.64536279098581,1.64911301388416e-08,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"358","as.factor(year)2004",-0.364618321665798,0.0693687746478766,-5.25623125846809,1.47090136857557e-07,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"359","as.factor(year)2005",-0.29817281266707,0.0681237070467621,-4.37693169666172,1.20383038580737e-05,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"360","as.factor(year)2006",-0.316282289341182,0.0688878904061902,-4.59126106890858,4.40669718313706e-06,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"361","as.factor(year)2007",-0.331740234970028,0.0712304426063877,-4.657281673837,3.20484058889984e-06,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"362","as.factor(year)2008",-0.430897763398187,0.0738722422125788,-5.83301319267137,5.44645198522005e-09,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"363","as.factor(year)2009",-0.510176909816757,0.0961788151391764,-5.30446241283489,1.1304753126256e-07,"all_ols_I(job1*100)",TRUE,"table14_parametroric",NA,NA,NA
"364","relative_age",-5.12020829090956e-05,0.00353251488020305,-0.0144945130156543,0.988435461858162,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"365","as.factor(year)2001",-0.160551730237377,0.0569220688197011,-2.82055332082042,0.00479425613075869,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"366","as.factor(year)2002",-0.265848204449974,0.0636127776040064,-4.17916359673675,2.92626716094844e-05,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"367","as.factor(year)2003",-0.366612307941059,0.0645583091120247,-5.67877803777195,1.35726077655974e-08,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"368","as.factor(year)2004",-0.360335483953257,0.0681659352222912,-5.28615184077196,1.24962036369799e-07,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"369","as.factor(year)2005",-0.293833659392979,0.0668791158246799,-4.3935039476785,1.1155825106668e-05,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"370","as.factor(year)2006",-0.31193442970797,0.0679020523849525,-4.59388808956084,4.35155687671525e-06,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"371","as.factor(year)2007",-0.327480277721591,0.0700674911150362,-4.67378341239501,2.95768651774526e-06,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"372","as.factor(year)2008",-0.426579264171958,0.0727725849797023,-5.86181271822266,4.58092085734811e-09,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"373","as.factor(year)2009",-0.495502574481029,0.0902054013826113,-5.49304772093776,3.95224127863913e-08,"all_ols_liner_I(job1*100)",FALSE,NA,NA,NA,NA
"374","(Intercept)",1.0078207378709,0.0496092073353092,20.3151953438609,1.01727518494595e-91,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"375","relative_age",-0.0128311790642458,0.0122808612911787,-1.04481100795938,0.296110769331207,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"376","I(relative_age^2)",0.00128419190188152,0.0010610170695383,1.21034047307111,0.226148775285354,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"377","as.factor(year)2001",-0.151700913458843,0.0491897308463978,-3.0839955992553,0.00204250377695605,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"378","as.factor(year)2002",-0.254677204641943,0.0493172341545819,-5.16406098208332,2.41729872185624e-07,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"379","as.factor(year)2003",-0.351048540881644,0.0495553094007035,-7.08397435364737,1.4023876579394e-12,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"380","as.factor(year)2004",-0.34195519163984,0.0497782185176643,-6.86957472209444,6.44591528088032e-12,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"381","as.factor(year)2005",-0.290350498942937,0.050202309994882,-5.7836083433718,7.31530713516400e-09,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"382","as.factor(year)2006",-0.363076226704475,0.0499075556875355,-7.27497513558161,3.46926166511737e-13,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"383","as.factor(year)2007",-0.377659741355082,0.0499610662960052,-7.55908088745655,4.06529336046001e-14,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"384","as.factor(year)2008",-0.476247929807662,0.0499998722355911,-9.52498293522954,1.65679121050754e-21,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"385","as.factor(year)2009",-0.553680639960492,0.0812666324773214,-6.81313625386168,9.55877606776339e-12,"all_no_live_I(job1*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"386","(Intercept)",0.978741836524045,0.0434034059300827,22.549885557384,1.50858789132571e-112,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"387","relative_age",0.00148124927865098,0.00331450796696029,0.446898693083975,0.65494837745493,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"388","as.factor(year)2001",-0.147659807194139,0.0490763067203493,-3.00877994009505,0.00262310482676881,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"389","as.factor(year)2002",-0.250413128859757,0.049191256946235,-5.09060236320965,3.57040966334269e-07,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"390","as.factor(year)2003",-0.34685858141173,0.0494342655228144,-7.01656184719993,2.27645881341083e-12,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"391","as.factor(year)2004",-0.337706511651694,0.0496543121716702,-6.80115174054046,1.03887648641465e-11,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"392","as.factor(year)2005",-0.286060369522693,0.0500770410418991,-5.71240559687519,1.11445397089612e-08,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"393","as.factor(year)2006",-0.358813457654281,0.0497831491957146,-7.20752831934482,5.70466484815012e-13,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"394","as.factor(year)2007",-0.373501891301577,0.0498428437259573,-7.49359112323409,6.71102931899949e-14,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"395","as.factor(year)2008",-0.472020754613814,0.0498777640240342,-9.46355081968721,2.98731992823765e-21,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"396","as.factor(year)2009",-0.536923648470317,0.0800786532299493,-6.70495352773375,2.01657021851723e-11,"all_no_live_liner_I(job1*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"397","relative_age",-0.08427736792665,0.0398814935488329,-2.11319487880906,0.0345845249591373,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"398","I(relative_age^2)",0.00612742583122497,0.00347178770863282,1.76491950126695,0.0775778312460246,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"399","as.factor(year)2001",-0.367396134860041,0.207697141271621,-1.76890318571872,0.0769105672843601,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"400","as.factor(year)2002",-0.411289935093592,0.211045189326455,-1.94882402392688,0.0513169337730842,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"401","as.factor(year)2003",-0.552517534581228,0.178724780221098,-3.09144335719825,0.00199195586602004,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"402","as.factor(year)2004",-0.870201428179786,0.187441571473204,-4.64252098048692,3.44260223442326e-06,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"403","as.factor(year)2005",-0.708607993423036,0.171689157458528,-4.12727282207207,3.67142896907456e-05,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"404","as.factor(year)2006",-1.00632811045313,0.189420687682317,-5.31266211080846,1.08075645276985e-07,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"405","as.factor(year)2007",-0.855859562681478,0.216474658242325,-3.95362473201559,7.69853916687436e-05,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"406","as.factor(year)2008",-0.9273228158591,0.169757749998389,-5.46262433301513,4.69342146325766e-08,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"407","as.factor(year)2009",-1.17896481727251,0.275868919155509,-4.27364133981298,1.92337452814427e-05,"all_ols_I(job2*100)",TRUE,"table14_parametroric",NA,NA,NA
"408","relative_age",-0.0159565251442322,0.00964975596037902,-1.65356773888875,0.0982159229173116,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"409","as.factor(year)2001",-0.344897027363184,0.208556632954196,-1.65373319696302,0.0981822852331199,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"410","as.factor(year)2002",-0.386199085344144,0.214135690792442,-1.80352506354711,0.0713063207993332,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"411","as.factor(year)2003",-0.527973828310526,0.181215892093583,-2.91350732107905,0.00357407339214601,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"412","as.factor(year)2004",-0.845420218289533,0.190049835257674,-4.44841331823989,8.65232834622488e-06,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"413","as.factor(year)2005",-0.683500932346128,0.172684411034589,-3.95809284839973,7.55597429832442e-05,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"414","as.factor(year)2006",-0.981170672937224,0.189694085872196,-5.17238409635119,2.31203797308756e-07,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"415","as.factor(year)2007",-0.831210742954335,0.213834577388113,-3.88716714156885,0.000101432396651738,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"416","as.factor(year)2008",-0.902335262531381,0.168846563028567,-5.34411388864762,9.0895192932644e-08,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"417","as.factor(year)2009",-1.09405667730498,0.276958267720043,-3.95025823316775,7.80763060454843e-05,"all_ols_liner_I(job2*100)",FALSE,NA,NA,NA,NA
"418","(Intercept)",8.03129060998011,0.154764298845858,51.8936904045235,0,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"419","relative_age",-0.084451628841852,0.0383122204333174,-2.20430003499381,0.0275036486172896,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"420","I(relative_age^2)",0.00630610928750273,0.00331002190219856,1.90515636265553,0.0567602514107031,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"421","as.factor(year)2001",-0.360636921972083,0.153455671109682,-2.35010488282521,0.018768460852361,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"422","as.factor(year)2002",-0.403652374007212,0.153853439208621,-2.6236161900799,0.00870040815687985,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"423","as.factor(year)2003",-0.523860711200763,0.154596155138137,-3.38857528981026,0.000702614910965918,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"424","as.factor(year)2004",-0.84130748343961,0.155291557766919,-5.41759961415514,6.0428858860292e-08,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"425","as.factor(year)2005",-0.674166511610055,0.156614582738362,-4.30462157369029,1.67299276773571e-05,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"426","as.factor(year)2006",-1.01213759077808,0.15569504690704,-6.5007693621904,7.99758189218281e-11,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"427","as.factor(year)2007",-0.865011726477061,0.15586198228548,-5.54985708376714,2.86029839251411e-08,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"428","as.factor(year)2008",-0.924465976837872,0.155983043966439,-5.92670814294903,3.09244285495044e-09,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"429","as.factor(year)2009",-1.18377988008751,0.253524981963679,-4.66928296737678,3.023215289947e-06,"all_no_live_I(job2*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"430","(Intercept)",7.88849674125603,0.135404510632053,58.2587441469519,0,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"431","relative_age",-0.014169502652128,0.0103401868962832,-1.37033332126921,0.170583415735861,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"432","as.factor(year)2001",-0.340792802327423,0.153102116128903,-2.22591830174637,0.026020043727962,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"433","as.factor(year)2002",-0.382713347796829,0.153460723448987,-2.49388468394683,0.0126356397530714,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"434","as.factor(year)2003",-0.503285638044819,0.154218831175467,-3.26345125435552,0.00110070593684902,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"435","as.factor(year)2004",-0.820444059294341,0.15490530515524,-5.29642324691284,1.18136575169163e-07,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"436","as.factor(year)2005",-0.653099547286458,0.156224081748385,-4.18053055570742,2.90873063611373e-05,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"437","as.factor(year)2006",-0.991204981361592,0.155307234769246,-6.38222026703595,1.74671898576632e-10,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"438","as.factor(year)2007",-0.844594328734528,0.155493462289453,-5.43170314879415,5.5841463182736e-08,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"439","as.factor(year)2008",-0.90370815340761,0.155602402262502,-5.80780335179563,6.33312441399591e-09,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"440","as.factor(year)2009",-1.10149356484757,0.249819354502775,-4.40916023916529,1.0379116537281e-05,"all_no_live_liner_I(job2*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"441","relative_age",0.159403844568711,0.0775894408490116,2.05445280729513,0.0399323415198568,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"442","I(relative_age^2)",-0.014765119706754,0.00608894924399211,-2.42490438252914,0.0153127278818875,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"443","as.factor(year)2001",0.685878119213364,0.3369532337819,2.03552911932376,0.0417981232765791,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"444","as.factor(year)2002",0.804515794269135,0.361917234880907,2.22292755561605,0.026221076096803,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"445","as.factor(year)2003",1.1232734930918,0.389344583427579,2.88503690793156,0.00391382446674912,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"446","as.factor(year)2004",1.48922164833977,0.364551879563721,4.08507466789638,4.40686605493515e-05,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"447","as.factor(year)2005",2.11700344328171,0.346533515020079,6.10908714892712,1.0026709560735e-09,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"448","as.factor(year)2006",2.58070461994585,0.425462152847719,6.0656502644773,1.31503093390277e-09,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"449","as.factor(year)2007",1.69052763747241,0.438020840542778,3.85946850240636,0.000113646416024861,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"450","as.factor(year)2008",1.81379611371491,0.461241565928462,3.93242120333151,8.41044888899075e-05,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"451","as.factor(year)2009",2.45929922185974,0.630882044223578,3.89819181632659,9.69247205466406e-05,"all_ols_I(job3*100)",TRUE,"table14_parametroric",NA,NA,NA
"452","relative_age",-0.00522734802902061,0.0213474598317529,-0.244869791076749,0.806557341100702,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"453","as.factor(year)2001",0.631662527766573,0.344950941336797,1.8311662676399,0.0670762517098334,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"454","as.factor(year)2002",0.744054940021519,0.373999124428848,1.98945636880247,0.0466513303067018,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"455","as.factor(year)2003",1.06413107813386,0.399581131895324,2.66311643166531,0.0077422795928048,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"456","as.factor(year)2004",1.42950692627113,0.366502114318911,3.90040567413275,9.60426420771112e-05,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"457","as.factor(year)2005",2.05650352496426,0.346417994007574,5.93648009208003,2.91373864788514e-09,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"458","as.factor(year)2006",2.52008331066053,0.41769819663922,6.03326356430793,1.60779520236853e-09,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"459","as.factor(year)2007",1.63113193299128,0.431208246162999,3.78270116006712,0.00015515146732872,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"460","as.factor(year)2008",1.75358417052295,0.45161020400702,3.88295958542091,0.000103204352446877,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"461","as.factor(year)2009",2.25469799367191,0.610357448156468,3.69406157077632,0.000220720938288308,"all_ols_liner_I(job3*100)",FALSE,NA,NA,NA,NA
"462","(Intercept)",33.1624008192511,0.28525936438298,116.253504564107,0,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"463","relative_age",0.156283260364637,0.0706165422543199,2.2131253581037,0.0268893988944023,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"464","I(relative_age^2)",-0.0145355552283698,0.00610098550477277,-2.38249299510689,0.017196184977753,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"465","as.factor(year)2001",0.639278225041901,0.28284732026803,2.26015301978507,0.0238121311740674,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"466","as.factor(year)2002",0.734361166312738,0.283580480796145,2.58960406672222,0.00960888180728315,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"467","as.factor(year)2003",0.981546033001418,0.284949444281591,3.44463220651674,0.000571878029002031,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"468","as.factor(year)2004",1.2770507296623,0.286231200561017,4.46160560819108,8.1363373750452e-06,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"469","as.factor(year)2005",1.95169588531708,0.288669781456167,6.76099824329357,1.37175286443083e-11,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
