"","data_name","no_have_data","fm_use_str","name","term","estimate","std.error","statistic","p.value"
"323","grade_9",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_planning_zeng_level","(Intercept)",13.5593085065829,0.00906843861324201,1495.21974894148,0
"324","grade_9",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_planning_zeng_level","zeng_level",0.57270432259996,0.00906517189937079,63.1763334393815,0
"325","grade_8",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_planning_zeng_level","(Intercept)",13.8176792201147,0.00934598885644055,1478.46091327111,0
"326","grade_8",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_planning_zeng_level","zeng_level",0.62142552629479,0.0093443377761456,66.5028963187928,0
"327","grade_9",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_execution_zeng_level","(Intercept)",14.1940680796463,0.00936055439563836,1516.37044983791,0
"328","grade_9",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_execution_zeng_level","zeng_level",0.707140676655684,0.00936024710097098,75.5472231691757,0
"329","grade_8",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_execution_zeng_level","(Intercept)",14.1670343522895,0.00959711365105853,1476.17657426897,0
"330","grade_8",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_execution_zeng_level","zeng_level",0.731292738679844,0.00959544857796623,76.2124597654655,0
"331","grade_9",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_resource_zeng_level","(Intercept)",11.5353751209839,0.00973093278320289,1185.4336452612,0
"332","grade_9",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_resource_zeng_level","zeng_level",-0.325525154551053,0.00972743181124245,-33.4646555090551,1.55230877809288e-244
"333","grade_8",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_resource_zeng_level","(Intercept)",11.7486992303677,0.00983806558647482,1194.20826453115,0
"334","grade_8",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_resource_zeng_level","zeng_level",-0.288714196135166,0.00983316216523832,-29.3612767982016,6.87868284912653e-189
"335","grade_9",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_ninti_zeng_level","(Intercept)",14.5386717245814,0.00812346071596877,1789.7140434251,0
"336","grade_9",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_ninti_zeng_level","zeng_level",0.884038746914821,0.00811970139348079,108.875770681001,0
"337","grade_8",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_ninti_zeng_level","(Intercept)",14.5359533786261,0.00835319663435221,1740.16655119161,0
"338","grade_8",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_ninti_zeng_level","zeng_level",0.830054066149898,0.00835115327906124,99.3939445742284,0
"339","grade_9",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_effort_zeng_level","(Intercept)",14.3356457297123,0.00853023289024826,1680.56909045247,0
"340","grade_9",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_effort_zeng_level","zeng_level",1.14398061969174,0.00851817091487045,134.298857245826,0
"341","grade_8",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_effort_zeng_level","(Intercept)",14.7285743082368,0.00861720208125078,1709.20609373697,0
"342","grade_8",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_effort_zeng_level","zeng_level",1.08934406977766,0.00861027751015206,126.516720104927,0
