"","data_name","no_have_data","fm_use_str","name","obs","r.squared","adj.r.squared","sigma","statistic","p.value","df","df.residual"
"127","grade_9",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_planning_zgakuryoku",136742,0.0252609493735625,0.0252538209616083,3.35890119400632,3543.69942921752,0,136740,136740
"128","grade_7",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_planning_zgakuryoku",131476,0.0314297652072522,0.0314223981975408,3.26488625974525,4266.28529601931,0,131474,131474
"129","grade_8",FALSE,"planning ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_planning_zgakuryoku",133789,0.0284847913437057,0.0284775296874261,3.42461796683319,3922.63007881391,0,133787,133787
"130","grade_6",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_execution_zgakuryoku",136817,0.0288624841234871,0.0288553859433469,3.64421756595574,4066.18084544991,0,136815,136815
"131","grade_5",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_execution_zgakuryoku",133492,0.0123373930236468,0.0123299942476564,3.67734565941697,1667.49108763824,0,133490,133490
"132","grade_4",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_execution_zgakuryoku",130866,0.000366045608719134,0.000358406884895857,3.69386737127917,47.9197333473835,4.4606257250636e-12,130864,130864
"133","grade_9",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_execution_zgakuryoku",136933,0.034935603013574,0.034928555198273,3.47307009753524,4956.940771196,0,136931,136931
"134","grade_7",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_execution_zgakuryoku",131718,0.0261948489524837,0.0261874557341121,3.48010434357013,3543.09147052046,0,131716,131716
"135","grade_8",FALSE,"execution ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_execution_zgakuryoku",133959,0.0375210459185694,0.0375138609341784,3.51995382638252,5222.14717194592,0,133957,133957
"136","grade_6",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_resource_zgakuryoku",135841,0.0274749316826007,0.0274677722875204,3.4222712283033,3837.60518511872,0,135839,135839
"137","grade_5",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_resource_zgakuryoku",132232,0.029711595981598,0.0297042580975776,3.42544465222304,4049.0686278182,0,132230,132230
"138","grade_4",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_resource_zgakuryoku",129069,0.0312555931473652,0.0312480873991346,3.56462448167074,4164.22083287923,0,129067,129067
"139","grade_9",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_resource_zgakuryoku",136480,0.0129571827826468,0.0129499505340996,3.58621884136715,1791.58427675449,0,136478,136478
"140","grade_7",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_resource_zgakuryoku",130945,0.0196076986190992,0.019600211450626,3.3576368431026,2618.84031184695,0,130943,130943
"141","grade_8",FALSE,"resource ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_resource_zgakuryoku",133512,0.0146974591530162,0.0146900791624474,3.57996567279657,1991.52817553114,0,133510,133510
"142","grade_6",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_ninti_zgakuryoku",136256,0.0425211577196458,0.042514130558298,2.96434648782152,6050.97216574964,0,136254,136254
"143","grade_5",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_ninti_zgakuryoku",132902,0.028360517610683,0.0283532065536297,3.00385014711624,3879.1268353889,0,132900,132900
"144","grade_4",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_ninti_zgakuryoku",130096,0.0147359617655946,0.0147283882876615,3.04802256581958,1945.73244890643,0,130094,130094
"145","grade_9",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_ninti_zgakuryoku",136274,0.0870472068307711,0.0870405073415643,2.9872091863423,12993.1109888658,0,136272,136272
"146","grade_7",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_ninti_zgakuryoku",130923,0.0406279559591111,0.040620628089296,2.78150907455705,5544.3064608375,0,130921,130921
"147","grade_8",FALSE,"ninti ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_ninti_zgakuryoku",133338,0.0767323507285324,0.0767254263596502,3.03746549625966,11081.4937844002,0,133336,133336
"148","grade_6",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_6_t0_corr_effort_zgakuryoku",135719,0.0892511872469103,0.0892444766003976,2.882828341011,13299.9386987648,0,135717,135717
"149","grade_5",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_5_t0_corr_effort_zgakuryoku",132479,0.0966349381320728,0.0966281190988679,2.84370732046778,14171.3546818509,0,132477,132477
"150","grade_4",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_4_t0_corr_effort_zgakuryoku",129736,0.104964239996683,0.104957340989792,2.86922832731854,15214.3984857981,0,129734,129734
"151","grade_9",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_9_t0_corr_effort_zgakuryoku",135302,0.137499810124613,0.137493435400372,3.10242169350527,21569.5306832895,0,135300,135300
"152","grade_7",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_7_t0_corr_effort_zgakuryoku",130194,0.0933009905856748,0.0932940262636779,2.76647675458242,13396.9955191376,0,130192,130192
"153","grade_8",FALSE,"effort ~ zgakuryoku | 0 | 0 | 0","grade_8_t0_corr_effort_zgakuryoku",132407,0.129471403980904,0.129464829239799,3.09731005419556,19692.2436810054,0,132405,132405
"154","grade_9",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfcontrol_zeng_level",44402,0.00965866215878236,0.00963635717369571,0.994989688767966,433.027061946892,1.02266383208651e-95,44400,44400
"155","grade_8",FALSE,"zselfcontrol ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfcontrol_zeng_level",45120,0.0210911248239931,0.0210694281868378,0.989277685557088,972.091881011731,3.69016864539681e-211,45118,45118
"156","grade_9",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zselfefficacy_zeng_level",45493,0.202643895307777,0.202626367530751,0.892823887545782,11561.3003866126,0,45491,45491
"157","grade_8",FALSE,"zselfefficacy ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zselfefficacy_zeng_level",45493,0.182122490125368,0.182104511239217,0.904183692010331,10129.7982867423,0,45491,45491
"158","grade_9",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zdilligence_zeng_level",46123,0.0377478190859119,0.037726955440698,0.980882797511061,1809.26289240261,0,46121,46121
"159","grade_8",FALSE,"zdilligence ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zdilligence_zeng_level",42945,0.0349117806415415,0.0348893069387409,0.982372800302599,1553.45031264221,0,42943,42943
"160","grade_9",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_zyunan_zeng_level",136571,0.0370722127368219,0.0370651618849648,3.33614059140443,5257.8345834684,0,136569,136569
"161","grade_8",FALSE,"zyunan ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_zyunan_zeng_level",133510,0.0360269018559747,0.0360196815163835,3.42717436157565,4989.64091658586,0,133508,133508
"162","grade_9",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_planning_zeng_level",136812,0.0283466882017219,0.0283395859920018,3.35423813131143,3991.2491068447,0,136810,136810
"163","grade_8",FALSE,"planning ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_planning_zeng_level",133800,0.0319969244229622,0.0319896896132073,3.41863124880463,4422.63521878944,0,133798,133798
"164","grade_9",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_execution_zeng_level",137002,0.0399936065776684,0.039986599231731,3.46469275615829,5707.38292857406,0,137000,137000
"165","grade_8",FALSE,"execution ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_execution_zeng_level",133971,0.0415542251990284,0.041547070963535,3.51273665537005,5808.33902350361,0,133969,133969
"166","grade_9",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_resource_zeng_level",136551,0.00813461359289727,0.00812734978732987,3.59584266453569,1119.88316834017,1.55230877775998e-244,136549,136549
"167","grade_8",FALSE,"resource ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_resource_zeng_level",133525,0.00641503168261538,0.00640759038060501,3.5949208558801,862.08457522099,6.87868284782732e-189,133523,133523
"168","grade_9",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_ninti_zeng_level",136344,0.0799882504608179,0.0799815026373334,2.99955922165006,11853.9334413841,0,136342,136342
"169","grade_8",FALSE,"ninti ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_ninti_zeng_level",133351,0.0689749591064182,0.068967977238981,3.05034701122581,9879.15621802602,0,133349,133349
"170","grade_9",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_9_t0_corr_effort_zeng_level",135372,0.117571421816641,0.117564903174562,3.13849756265183,18036.1830575387,0,135370,135370
"171","grade_8",FALSE,"effort ~ zeng_level | 0 | 0 | 0","grade_8_t0_corr_effort_zeng_level",132419,0.107843317080572,0.10783657960213,3.13571602633064,16006.4804661086,0,132417,132417
